Open,High,Low,Close,Adj Close,Volume,Ticker,Date
130.7100067138672,131.91000366210938,129.8800048828125,130.97000122070312,130.97000122070312,29757300,GOOGL,2023-11-07
130.97000122070312,132.2100067138672,130.77999877929688,131.83999633789062,131.83999633789062,26425800,GOOGL,2023-11-08
131.9600067138672,132.5500030517578,130.07000732421875,130.24000549316406,130.24000549316406,23747800,GOOGL,2023-11-09
130.10000610351562,132.8000030517578,129.41000366210938,132.58999633789062,132.58999633789062,26913300,GOOGL,2023-11-10
131.77999877929688,132.58999633789062,131.25,132.08999633789062,132.08999633789062,18324800,GOOGL,2023-11-13
134.19000244140625,135.6999969482422,133.32000732421875,133.6199951171875,133.6199951171875,32395200,GOOGL,2023-11-14
134.8699951171875,135.02999877929688,133.57000732421875,134.6199951171875,134.6199951171875,23861500,GOOGL,2023-11-15
135.19000244140625,137.22000122070312,134.32000732421875,136.92999267578125,136.92999267578125,28013200,GOOGL,2023-11-16
136.0,136.05999755859375,133.64999389648438,135.30999755859375,135.30999755859375,37240600,GOOGL,2023-11-17
133.69000244140625,136.66000366210938,133.6199951171875,136.25,136.25,27815500,GOOGL,2023-11-20
136.2899932861328,137.17999267578125,135.9600067138672,136.97000122070312,136.97000122070312,22635300,GOOGL,2023-11-21
137.47000122070312,139.4199981689453,137.47000122070312,138.49000549316406,138.49000549316406,17813900,GOOGL,2023-11-22
138.02999877929688,138.1300048828125,135.99000549316406,136.69000244140625,136.69000244140625,12514300,GOOGL,2023-11-24
136.02999877929688,138.4199981689453,136.0,136.41000366210938,136.41000366210938,23436500,GOOGL,2023-11-27
136.0800018310547,137.25,135.4199981689453,137.1999969482422,137.1999969482422,18730000,GOOGL,2023-11-28
137.57000732421875,138.2899932861328,134.83999633789062,134.99000549316406,134.99000549316406,23967200,GOOGL,2023-11-29
135.0500030517578,135.5500030517578,131.27999877929688,132.52999877929688,132.52999877929688,38988300,GOOGL,2023-11-30
131.86000061035156,132.11000061035156,130.6699981689453,131.86000061035156,131.86000061035156,31431200,GOOGL,2023-12-01
129.8800048828125,130.02999877929688,127.9000015258789,129.27000427246094,129.27000427246094,36669900,GOOGL,2023-12-04
128.9499969482422,132.13999938964844,128.25,130.99000549316406,130.99000549316406,27384800,GOOGL,2023-12-05
131.44000244140625,131.83999633789062,129.8800048828125,130.02000427246094,130.02000427246094,23576200,GOOGL,2023-12-06
135.0399932861328,138.55999755859375,134.6999969482422,136.92999267578125,136.92999267578125,56767100,GOOGL,2023-12-07
134.1999969482422,136.39999389648438,134.02999877929688,134.99000549316406,134.99000549316406,32233900,GOOGL,2023-12-08
132.3800048828125,133.33999633789062,131.36000061035156,133.2899932861328,133.2899932861328,31138000,GOOGL,2023-12-11
131.80999755859375,133.0,131.25999450683594,132.52000427246094,132.52000427246094,29032800,GOOGL,2023-12-12
133.3800048828125,133.5,131.57000732421875,132.57000732421875,132.57000732421875,30104800,GOOGL,2023-12-13
133.3800048828125,133.72000122070312,129.69000244140625,131.94000244140625,131.94000244140625,38722400,GOOGL,2023-12-14
131.6199951171875,133.50999450683594,131.17999267578125,132.60000610351562,132.60000610351562,50815200,GOOGL,2023-12-15
132.6300048828125,137.14999389648438,132.42999267578125,135.8000030517578,135.8000030517578,32258000,GOOGL,2023-12-18
136.83999633789062,137.47000122070312,136.0800018310547,136.64999389648438,136.64999389648438,25476800,GOOGL,2023-12-19
138.97000122070312,141.6999969482422,138.07000732421875,138.33999633789062,138.33999633789062,49107200,GOOGL,2023-12-20
139.49000549316406,140.69000244140625,139.17999267578125,140.4199981689453,140.4199981689453,27488300,GOOGL,2023-12-21
140.77000427246094,141.99000549316406,140.7100067138672,141.49000549316406,141.49000549316406,26514600,GOOGL,2023-12-22
141.58999633789062,142.67999267578125,141.19000244140625,141.52000427246094,141.52000427246094,16780300,GOOGL,2023-12-26
141.58999633789062,142.0800018310547,139.88999938964844,140.3699951171875,140.3699951171875,19628600,GOOGL,2023-12-27
140.77999877929688,141.13999938964844,139.75,140.22999572753906,140.22999572753906,16045700,GOOGL,2023-12-28
139.6300048828125,140.36000061035156,138.77999877929688,139.69000244140625,139.69000244140625,18727200,GOOGL,2023-12-29
138.5500030517578,139.4499969482422,136.47999572753906,138.1699981689453,138.1699981689453,23711200,GOOGL,2024-01-02
137.25,139.6300048828125,137.0800018310547,138.9199981689453,138.9199981689453,24212100,GOOGL,2024-01-03
138.4199981689453,139.16000366210938,136.35000610351562,136.38999938964844,136.38999938964844,27137700,GOOGL,2024-01-04
136.75,137.16000366210938,135.14999389648438,135.72999572753906,135.72999572753906,22506000,GOOGL,2024-01-05
136.2899932861328,139.00999450683594,136.25999450683594,138.83999633789062,138.83999633789062,21404000,GOOGL,2024-01-08
138.5,141.49000549316406,138.14999389648438,140.9499969482422,140.9499969482422,24759600,GOOGL,2024-01-09
141.0,143.0,140.91000366210938,142.27999877929688,142.27999877929688,21320200,GOOGL,2024-01-10
143.49000549316406,145.22000122070312,140.63999938964844,142.0800018310547,142.0800018310547,24008700,GOOGL,2024-01-11
142.6699981689453,143.1999969482422,141.82000732421875,142.64999389648438,142.64999389648438,18768600,GOOGL,2024-01-12
142.0,144.35000610351562,141.4499969482422,142.49000549316406,142.49000549316406,22670500,GOOGL,2024-01-16
141.35000610351562,141.83999633789062,138.89999389648438,141.47000122070312,141.47000122070312,20968600,GOOGL,2024-01-17
142.0500030517578,144.2100067138672,141.99000549316406,143.47999572753906,143.47999572753906,25746400,GOOGL,2024-01-18
144.74000549316406,146.4499969482422,144.3800048828125,146.3800048828125,146.3800048828125,33300700,GOOGL,2024-01-19
147.10000610351562,148.38999938964844,145.83999633789062,145.99000549316406,145.99000549316406,32200400,GOOGL,2024-01-22
145.88999938964844,147.17999267578125,145.5,147.0399932861328,147.0399932861328,21636100,GOOGL,2024-01-23
148.5399932861328,149.85000610351562,148.10000610351562,148.6999969482422,148.6999969482422,25233500,GOOGL,2024-01-24
150.07000732421875,153.0500030517578,149.5399932861328,151.8699951171875,151.8699951171875,29149100,GOOGL,2024-01-25
151.10000610351562,152.5399932861328,151.00999450683594,152.19000244140625,152.19000244140625,26115500,GOOGL,2024-01-26
152.05999755859375,153.77999877929688,151.42999267578125,153.50999450683594,153.50999450683594,27784300,GOOGL,2024-01-29
152.8000030517578,153.6199951171875,151.19000244140625,151.4600067138672,151.4600067138672,36331800,GOOGL,2024-01-30
143.6199951171875,144.0,139.8699951171875,140.10000610351562,140.10000610351562,71910000,GOOGL,2024-01-31
142.1199951171875,143.05999755859375,140.7899932861328,141.16000366210938,141.16000366210938,40466500,GOOGL,2024-02-01
139.25999450683594,142.6199951171875,136.5,142.3800048828125,142.3800048828125,62470600,GOOGL,2024-02-02
142.82000732421875,145.47000122070312,142.77999877929688,143.67999267578125,143.67999267578125,38505400,GOOGL,2024-02-05
144.64999389648438,145.36000061035156,143.19000244140625,144.10000610351562,144.10000610351562,29128200,GOOGL,2024-02-06
144.75999450683594,145.6199951171875,143.92999267578125,145.5399932861328,145.5399932861328,25208900,GOOGL,2024-02-07
145.8300018310547,146.3300018310547,145.10000610351562,145.91000366210938,145.91000366210938,22563800,GOOGL,2024-02-08
