Open,High,Low,Close,Adj Close,Volume,Ticker,Date
49.70500183105469,51.630001068115234,49.70500183105469,51.04999923706055,51.04999923706055,22098700,SQ,2023-11-07
50.959999084472656,53.04999923706055,50.630001068115234,52.27000045776367,52.27000045776367,19517500,SQ,2023-11-08
52.79499816894531,53.349998474121094,50.97999954223633,51.04999923706055,51.04999923706055,16380500,SQ,2023-11-09
50.9900016784668,51.70000076293945,50.869998931884766,51.5,51.5,9510200,SQ,2023-11-10
50.95000076293945,52.209999084472656,50.86000061035156,52.02000045776367,52.02000045776367,9727500,SQ,2023-11-13
53.959999084472656,55.33000183105469,53.81999969482422,55.099998474121094,55.099998474121094,15519200,SQ,2023-11-14
55.52000045776367,57.27000045776367,55.45000076293945,56.29999923706055,56.29999923706055,14683100,SQ,2023-11-15
56.02000045776367,56.45000076293945,55.4900016784668,56.279998779296875,56.279998779296875,9462600,SQ,2023-11-16
56.439998626708984,58.400001525878906,56.400001525878906,58.189998626708984,58.189998626708984,12031000,SQ,2023-11-17
57.91999816894531,59.53499984741211,57.47600173950195,59.27000045776367,59.27000045776367,10463400,SQ,2023-11-20
58.66999816894531,59.334999084472656,58.060001373291016,58.66999816894531,58.66999816894531,8125100,SQ,2023-11-21
59.130001068115234,59.72999954223633,58.3390007019043,59.02000045776367,59.02000045776367,7702100,SQ,2023-11-22
58.970001220703125,60.040000915527344,58.68000030517578,59.650001525878906,59.650001525878906,5162600,SQ,2023-11-24
59.11000061035156,60.779998779296875,59.0,60.310001373291016,60.310001373291016,10451600,SQ,2023-11-27
60.5,64.0,60.38999938964844,63.34000015258789,63.34000015258789,15851200,SQ,2023-11-28
63.58000183105469,65.11000061035156,63.58000183105469,63.72999954223633,63.72999954223633,13983700,SQ,2023-11-29
64.08999633789062,64.19999694824219,62.68000030517578,63.43000030517578,63.43000030517578,9036600,SQ,2023-11-30
63.5,65.16999816894531,63.38999938964844,65.04000091552734,65.04000091552734,11939200,SQ,2023-12-01
65.0,65.33000183105469,64.19000244140625,65.0,65.0,8865200,SQ,2023-12-04
64.31999969482422,64.94000244140625,63.380001068115234,64.88999938964844,64.88999938964844,8606200,SQ,2023-12-05
65.79000091552734,69.94999694824219,65.79000091552734,68.0,68.0,20160600,SQ,2023-12-06
67.02899932861328,68.87999725341797,66.87999725341797,68.47000122070312,68.47000122070312,12668300,SQ,2023-12-07
67.8499984741211,70.66699981689453,67.5999984741211,69.16999816894531,69.16999816894531,11477300,SQ,2023-12-08
68.92500305175781,70.26000213623047,68.23999786376953,68.55999755859375,68.55999755859375,8109700,SQ,2023-12-11
69.20999908447266,69.56999969482422,68.33000183105469,69.56999969482422,69.56999969482422,6414700,SQ,2023-12-12
